id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
SS070401,Dingkar,Dingkar,dingkar,SS070401,8.751,32.986
SS070402,Jikmir,Jikmir,jikmir,SS070402,8.58,33.229
SS070403,Kiech Kuon,Kiech Kuon,kiech-kuon,SS070403,8.969,33.003
SS070404,Kuerenge-Ke,Kuerenge-Ke,kuerenge-ke,SS070404,8.514,33.145
SS070405,Mading,Mading,mading,SS070405,8.884,33.269
SS070406,Maker,Maker,maker,SS070406,8.642,33.465
SS070407,Nasir,Nasir,nasir,SS070407,8.63,33.03
SS070408,Roam,Roam,roam,SS070408,8.917,33.079
